wdi_gdp_pcap,wdi_total_pop,wdi_unemployment,wdi_gdp_growth,wdi_resource_rents,wdi_oil_rents,wdi_life_expectancy,e_regionpol_6C,v2cltrnslw,country_text_id,v2xme_altinf,v2clacfree,v2clkill,v2clrspct,v2clfmove,v2clprptyw,v2svdomaut,v2xnp_regcorr,v2xpe_exlsocgr,v2csrlgrep,v2meharjrn,v2pepwrsoc,v2dlencmps,v2xel_frefair,v2elsnlsff,v2xdl_delib,v2xeg_eqdr,v2clpolcl,v2peedueq,v2peasbgen,v2smpolsoc,v2xpe_exlgender,v2clsocgrp,v2xpe_exlecon,v2cacamps,v2caassemb,v2caautmob,v2castate,v2csantimv,v2lginvstp,v2xcl_disc,v2elsuffrage,v2x_delibdem,v2xcl_rol,v2x_egaldem,v2x_elecreg,v2exrescon,v2elrsthos,v2svindep,v2x_pubcorr,v2x_execorr,v2elprescons,v2elprescumul,v2x_clphy,v2x_accountability,v2xcl_prpty,v2x_regime,v2xex_elecreg,v2x_mpi,v2strenarm,v2ex_hosw,v2peapssoc,e_regionpol,v2clacjust,v2clrelig,v2smorgviol,v2x_ex_hereditary,v2x_ex_military,v2x_ex_party,v2x_ex_direlect,v2x_ex_confidence,v2xpe_exlpol,v2meslfcen,v2x_clpriv,v2peasbegeo,v2regdur,v2x_libdem,v2cltort,v2csreprss,v2exagehos,v2xcl_dmove,v2xcl_slave,v2ellocgov,v2xcl_acjst,v2x_liberal,v2expathhs,v2x_egal,v2xlg_elecreg,cname,year,any_attacks,number_attacks_last_year
87123.6604363226,8575280,4.39,1.14198232505277,0.0091832516564973,4.44794821757431e-4,83.9048780487805,5,3.313,CHE,0.944,3.008,3.093,3.526,2.298,2.613,1.885,0.013,0.036,1.79,3.714,2.285,1.554,0.949,1.484,0.982,0.965,3.056,3.246,3.047,-0.478,0.056,2.474,0.025,-1.516,2.051,-2.183,-2.173,-2.584,3.132,0.972,100,0.879,0.985,0.837,1,2.934,1,1,0.011,0.011,0,0,0.982,1.88,0.938,3,0,0.855,-1.254,1,2.51,5,2.649,1.742,0.393,0,0,0,0,0,0.011,3.061,0.93,1.803,17494,0.87,3.118,2.92,99,0.888,0.935,1,0.99,0.969,6,0.925,1,Switzerland,2019,yes,1
781.391217064021,20098251,13.409,1.22070522070523,3.76931985084524,2.46515545695966,71.822,3,-1.786,SYR,0.045,-2.458,-3.212,-2.23,-1.658,0.263,-2.187,0.933,0.905,-2.225,-1.565,-2.175,-1.352,0,0.715,0.03,0.112,-2.466,-1.512,-0.035,-1.59,0.646,-2.012,0.618,3.097,-3.003,2.266,0.646,0.726,-1.924,0.045,100,0.019,0.049,0.062,0,-1.475,0,1,0.859,0.919,1,10,0.014,-1.441,0.433,0,0,0,-0.412,1,-0.488,3,0.675,-1.755,-2.061,0,0.312,0.188,1,0,0.888,-1.718,0.141,-0.787,17580,0.027,-3.174,-1.999,1965,0.139,0.664,1,0.043,0.061,7,0.189,0,Syria,2019,yes,293
1412.66966046381,214599,14.083,2.01431934293439,2.04664899329107,0,68.523,4,1.521,STP,0.714,1.843,2.273,1.853,2.151,1.822,1.638,0.272,0.454,1.539,1.891,1.573,1.067,0.847,1.121,0.799,0.545,1.029,0.239,0.481,1.325,0.37,1.486,0.502,-2.012,1.741,-1.799,-0.225,-2.334,1.986,0.909,100,0.562,0.922,0.497,1,1.084,1,1,0.376,0.33,9,9,0.958,1.145,0.828,2,1,0.54,0.442,0,-0.249,4,1.278,1.947,1.071,0,0.167,0,0,0.667,0.329,0.925,0.911,-0.72,10134,0.589,2.84,1.961,1942,0.913,0.907,1,0.779,0.839,7,0.669,1,São Tomé & Príncipe,2019,no,0
1172.07912348637,9337003,6.894,7.40000000004744,5.22368712777317,0.198471762295415,70.867,1,-1.764,TJK,0.136,-2.034,-1.195,-1.096,-0.607,0.549,0.434,0.919,0.806,-2.149,-1.365,-1.114,-0.796,0.052,1.368,0.103,0.272,-1.475,-0.526,-1.111,1.151,0.836,0.238,0.952,-0.913,-1.985,1.308,0.136,-1.528,-1.852,0.142,100,0.043,0.183,0.068,1,-1.383,0,1,0.868,0.921,3,5,0.181,-1.001,0.476,1,1,0.001,-1.353,1,-0.088,1,-1.532,-2.239,0.252,0,0,0,1,0,0.807,-1.61,0.287,-1.589,9538,0.045,-1.355,-1.166,1952,0.49,0.672,1,0.16,0.108,7,0.191,1,Tajikistan,2019,no,2
1039.51049804688,59872579,2.445,5.79999999996723,3.53145044367484,0,66.989,4,1.244,TZA,0.693,0.859,1.025,1.018,0.486,1.072,1.741,0.217,0.204,0.687,0.104,1.648,0.657,0.447,-0.629,0.798,0.719,0.637,1.137,1.385,1.367,0.323,1.821,0.257,-0.774,0.109,0.887,1.03,-1.771,1.017,0.718,100,0.344,0.733,0.333,1,1.434,1,1,0.178,0.172,12,12,0.742,0.613,0.695,1,1,0.14,1.462,1,1.39,4,1.319,0.703,1.269,0,0.167,0.167,1,0,0.406,0.105,0.702,-0.098,20476,0.34,0.953,0.229,1959,0.784,0.747,1,0.669,0.771,7,0.756,1,Tanzania,2019,yes,1
6453.89408036298,71307763,0.72,2.11455779628278,1.51242491485513,0.459890940562708,78.975,6,-1.089,THA,0.558,-0.847,-0.839,-1.147,1.066,0.985,1.594,0.82,0.563,1.326,0.192,-0.508,-0.78,0.17,-0.189,0.131,0.537,-0.581,0.06,1.905,-2.143,0.191,-0.644,0.477,1.9,-0.703,0.544,0.419,0.702,0.916,0.325,99.42,0.059,0.369,0.163,1,-0.056,1,1,0.617,0.816,0,0,0.259,-0.033,0.654,0,0,0,0.26,0,0.123,7,-0.225,1.255,-1.038,0.1,0.2,0.3,0,0.667,0.531,-0.533,0.656,0.151,634,0.178,-0.986,-0.341,1952,0.675,0.372,1,0.325,0.542,4,0.489,1,Thailand,2019,yes,130
1528.64619551962,1280438,3.079,23.412016761474302,44.8952633775622,12.5972177320814,68.268,6,0.825,TLS,0.783,1.798,2.191,1.093,1.564,0.962,1.471,0.316,0.433,2.05,0.984,1.446,0.711,0.8,0.509,0.678,0.356,1.19,-0.631,-0.287,-0.543,0.501,1.352,0.655,0.002,1.332,-1.83,-1.044,0.104,0.108,0.918,100,0.49,0.79,0.431,1,1.301,1,1,0.32,0.311,6,6,0.93,1.051,0.636,2,1,0.524,-0.634,0,0.024,7,1.123,1.222,1.475,0,0.167,0.167,0,0.333,0.378,0.35,0.793,-0.864,6069,0.51,2.267,2.314,1954,0.764,0.829,1,0.519,0.711,7,0.56,1,Timor-Leste,2019,no,0
832.141408219791,8243094,3.765,4.92283321360694,4.32587635811955,0,60.901,4,0.449,TGO,0.836,2.029,0.418,0.366,0.805,1.421,0.518,0.767,0.336,0.603,1.196,1.423,2.157,0.337,0.125,0.736,0.701,0.567,1.737,1.045,-1.482,0.285,0.849,0.54,1.716,2.078,0.327,0.63,1.593,-0.732,0.417,100,0.335,0.622,0.334,1,-0.659,1,1,0.69,0.767,7,10,0.491,0.27,0.8,1,1,0.149,-1.127,1,1.094,4,1.724,1.893,-0.317,0,0.25,0.062,1,0,0.574,0.807,0.812,-1.072,18980,0.209,-0.381,0.364,1966,0.841,0.858,1,0.309,0.396,7,0.73,1,Togo,2019,no,0
15614.991387406,1519955,3.52,0.361250889870604,11.0689882994292,2.7745812273373,74.228,2,1.628,TTO,0.807,1.949,2.725,1.317,1.854,1.993,1.736,0.065,0.174,2.544,1.686,0.929,1.386,0.824,1.43,0.929,0.884,3.069,2.143,1.724,0.431,0.116,1.789,0.162,-1.98,2.377,-1.359,-0.78,-0.499,1.19,0.913,100,0.677,0.909,0.602,1,1.99,1,1,0.111,0.058,0,0,0.944,1.352,0.845,3,0,0.609,1.46,0,2.2,10,1.477,1.895,2.024,0,0,0.2,0,0.333,0.142,0.561,0.866,1.973,11701,0.642,1.989,2.079,1958,0.767,0.8,1,0.902,0.865,6,0.797,1,Trinidad & Tobago,2019,yes,1
4094.87794145504,12049314,17.15,1.5878467320356,2.24739229652362,1.66141181151334,75.993,3,0.573,TUN,0.894,1.03,1.124,1.311,1.351,1.954,0.745,0.239,0.265,0.629,1.555,1.605,2.458,0.803,1.497,0.927,0.695,2.613,0.836,1.171,-0.39,0.217,1.551,0.179,0.479,1.776,-0.265,-1.218,0.396,2.341,0.753,100,0.653,0.824,0.586,1,2.126,0,1,0.373,0.164,4,13,0.725,1.321,0.887,2,1,0.57,0.568,0,0.85,3,2.29,0.532,-1.801,0,0.062,0.062,0,1,0.153,1.273,0.812,0.834,1800,0.633,0.707,1.46,1958,0.838,0.808,1,0.89,0.887,7,0.801,1,Tunisia,2019,yes,16
12073.8715524618,82579440,13.67,0.81852593620826,0.382779823529053,0.102518297949539,77.832,3,-1.288,TUR,0.263,-1.913,0.563,-1.791,-1.248,0.819,1.513,0.845,0.717,-1.26,-1.091,0.719,-1.224,0.379,-1.57,0.194,0.625,0.24,0.382,0.166,-2.674,0.518,0.07,0.407,4.183,-1.568,2.116,-0.011,0.173,-1.094,0.15,100,0.096,0.313,0.225,1,-0.763,1,1,0.728,0.837,2,2,0.372,-0.257,0.61,1,1,0.04,0.384,1,0.569,3,0.707,-0.791,-1.657,0,0.107,0.071,1,0.333,0.785,-0.963,0.349,1.218,624,0.115,-1.43,-1.631,1954,0.491,0.63,1,0.484,0.252,7,0.596,1,Turkey,2019,yes,70
922.023174053553,42949080,3.109,6.43874503276439,7.38833937837014,0,62.991,4,0.214,UGA,0.72,0.383,-0.918,0.116,0.598,0.332,2.042,0.792,0.741,-0.44,-0.126,-0.258,1.378,0.131,-0.72,0.695,0.328,-0.249,-0.543,0.497,-0.133,0.425,0.181,0.64,0.579,-1.169,1.12,1.409,-0.52,0.783,0.428,100,0.26,0.487,0.173,1,-0.059,1,1,0.795,0.751,5,5,0.228,0.062,0.55,1,1,0.037,1.524,1,-0.167,4,-0.004,0.912,0.098,0,0.167,0.111,1,0,0.552,0.886,0.57,-0.562,12027,0.218,-1.156,-1.278,1944,0.646,0.572,1,0.606,0.559,7,0.425,1,Uganda,2019,yes,4
2425.634765625,44386203,8.19,3.19950386354134,1.73179870039083,0.363416965283388,71.8273170731707,1,-0.511,UKR,0.8,0.513,0.834,-0.158,0.964,2.385,0.301,0.593,0.245,0.173,0.028,1.303,1.064,0.534,-0.825,0.861,0.703,0.473,1.217,2.19,-0.808,0.084,0.467,0.321,1.75,1.956,0.534,-1.864,-0.028,0.633,0.774,100,0.437,0.668,0.352,1,-1.003,0,1,0.524,0.521,13,13,0.713,0.647,0.903,1,1,0.26,-0.308,0.5,1.511,1,0.908,0.526,-1.897,0,0.05,0.05,0.5,0.5,0.262,0.561,0.779,1.365,1774,0.301,0.881,1.325,1978,0.847,0.72,1,0.561,0.523,7,0.642,1,Ukraine,2019,yes,31
43785.4172694435,9211657,2.33,1.10834813893099,16.8958990035406,15.681591549088,79.726,3,1.867,ARE,0.023,-0.677,1.46,1.275,0.189,0.121,1.915,0.133,0.656,-0.035,-2.61,-0.626,0.346,0.5,-0.024,0.259,0.881,-0.562,2.281,1.732,2.12,0.355,-0.571,0.311,-1.84,-0.338,-1.204,-0.618,-2.547,-0.856,0.393,36,0.075,0.576,0.143,1,1.971,1,1,0.111,0.225,0,0,0.743,-0.677,0.403,0,0,0,1.398,0,2.013,3,0.47,0.688,1.821,0.375,0.25,0,0,0,0.466,-1.957,0.311,1.55,17196,0.091,0.55,-1.134,1948,0.234,0.268,1,0.526,0.321,3,0.518,1,United Arab Emirates,2019,no,0
47240.599622327,66836327,3.74,1.64161099628876,0.540491129160741,0.457125858504922,81.4048780487805,5,2.024,GBR,0.929,3.143,2.746,3.365,1.74,1.944,1.546,0.048,0.128,1.699,2.652,1.661,1.259,0.937,1.907,0.834,0.882,2.288,1.735,1.129,-1.091,0.162,1.198,0.178,0.073,2.294,-1.703,-1.988,-0.87,2.925,0.971,100,0.724,0.936,0.724,1,1.578,1,1,0.014,0.04,0,0,0.919,1.7,0.858,3,0,0.779,0.69,0,1.224,5,1.843,1.757,-0.795,0,0,0.056,0,1,0.049,2.049,0.884,1.048,36853,0.795,1.445,1.842,1926,0.888,0.803,1,0.923,0.935,4,0.829,1,United Kingdom,2019,yes,85
60698.0112990179,328329953,3.67,2.29443907769311,0.557098125905551,0.368544560120872,78.7878048780488,5,2.118,USA,0.822,3.047,3.113,1.748,1.446,2.78,2.113,0.08,0.143,1.593,1.393,1.668,1.306,0.831,0.101,0.731,0.641,2.444,0.898,2.448,-1.674,0.065,0.62,0.119,1.675,1.603,0.038,-1.427,-0.75,2.708,0.896,100,0.609,0.924,0.625,1,0.736,1,1,0.091,0.081,30,30,0.929,1.444,0.925,3,1,0.687,1.04,1,2.081,5,2.11,1.984,-0.925,0,0,0,1,0,0.02,1.737,0.893,2.034,19905,0.722,1.313,2.588,1946,0.883,0.86,1,0.898,0.913,7,0.757,1,United States,2019,yes,72
17563.2079386362,3428409,8.73,0.744431644977666,1.70632780467724,0.00734992334670971,77.508,2,2.444,URY,0.928,3.613,3.182,3.085,2.109,2.036,2.087,0.037,0.047,2.654,2.864,2.086,2.529,0.962,1.796,0.956,0.926,2.889,2.01,2.701,-0.077,0.058,2.094,0.088,-3.011,2.924,-2.143,-2.457,-1.928,1.955,0.974,100,0.837,0.961,0.784,1,2.225,1,1,0.126,0.065,12,25,0.977,1.723,0.885,3,1,0.826,1.696,1,3.182,2,1.605,1.857,0.536,0,0.125,0.125,1,0,0.021,2.659,0.921,2.233,12358,0.816,2.776,2.225,1940,0.885,0.908,1,0.924,0.918,7,0.874,1,Uruguay,2019,no,0
3185.33455529018,33580350,4.92,5.98156194197317,10.8569985159248,0.819211930906664,71.344,1,0.291,UZB,0.223,-0.746,0.462,0.001,-0.351,1.309,1.494,0.767,0.499,-1.173,-0.913,-0.979,-0.63,0.23,1.469,0.568,0.558,-0.632,0.68,0.563,0.976,0.434,0.433,0.496,-1.315,-0.828,-0.222,0.186,-1.682,-1.21,0.419,100,0.187,0.444,0.15,1,-1.395,0,1,0.812,0.76,5,5,0.496,-0.588,0.711,1,1,0.006,0.506,1,0.706,1,0.22,-0.591,1.416,0,0.15,0,1,0,0.343,-1.455,0.349,-0.591,9867,0.078,-0.402,-0.756,1957,0.429,0.278,1,0.523,0.196,7,0.447,1,Uzbekistan,2019,no,0
2838.98826949984,304404,5.44,3.24118765540442,0.547725243089635,0,69.877,6,1.181,VUT,0.894,2.207,2.752,0.857,1.369,0.938,1.061,0.43,0.159,1.902,0.434,2.147,0.745,0.811,2.063,0.825,0.758,2.657,1.396,1.11,0.9,0.403,1.225,0.371,-1.221,2.18,-1.625,-1.346,-1.59,1.238,0.909,100,0.627,0.84,0.594,1,0.455,1,1,0.448,0.47,0,0,0.931,1.381,0.727,2,0,0.624,-0.354,0,1.673,9,1.533,1.903,2.168,0,0.083,0.25,0,1,0.082,1.172,0.781,0.167,14033,0.649,1.719,3.024,1954,0.716,0.68,1,0.794,0.859,6,0.763,1,Vanuatu,2019,no,0
3288.35288950188,95776716,1.68,7.35926270105006,2.50068260501281,0.724494952926738,74.093,6,-0.527,VNM,0.074,-0.948,0.801,-0.413,0.092,1.089,1.121,0.33,0.317,-1.13,-1.008,0.593,0.859,0.506,-0.92,0.626,0.762,-1.498,1.508,1.142,1.865,0.306,1.095,0.339,-0.185,-0.484,0.463,2.024,-0.692,-1.135,0.366,100,0.184,0.457,0.195,1,0.528,1,1,0.486,0.245,0,0,0.582,-0.327,0.67,0,0,0,-0.422,0,0.767,7,0.8,-0.898,1.061,0,0,0.917,0,0.333,0.482,-1.36,0.5,0.233,15522,0.108,-0.138,-0.776,1944,0.743,0.512,1,0.386,0.348,6,0.668,1,Vietnam,2019,no,0
1310.62222427718,18380477,5.54,1.44130602603785,7.91506539515975,0,62.793,4,0.122,ZMB,0.681,1.278,1.393,-0.024,1.741,0.974,1.66,0.481,0.516,0.39,0.212,1.263,1.718,0.201,-2.133,0.575,0.27,-0.648,-1.194,0.412,-1.743,0.36,0.607,0.576,0.841,-1.275,-0.925,0.928,-0.092,1.711,0.824,100,0.243,0.64,0.213,1,1.054,0,1,0.664,0.46,12,13,0.689,0.375,0.663,1,1,0.07,1.309,1,1.038,4,0.515,1.49,0.047,0,0.125,0.375,1,0.667,0.762,0.588,0.751,-1.125,8264,0.278,0.134,0.092,1956,0.802,0.602,1,0.423,0.684,7,0.493,1,Zambia,2019,no,0
1342.98958610624,15354608,7.37,-6.33244642559313,4.71576545765887,0.050882518898508,61.292,4,-1.05,ZWE,0.678,-0.682,-1.951,-1.689,1.389,0.96,1.603,0.78,0.586,-0.203,-0.798,-0.801,0.425,0.157,-1.465,0.532,0.369,-0.249,0.999,1.29,-2.125,0.353,1.507,0.399,2.999,-0.671,2.199,2.332,1.66,0.001,0.248,100,0.209,0.452,0.181,1,-0.868,1,1,0.789,0.793,7,7,0.061,0.067,0.658,1,1,0.037,0.293,1,-0.418,4,1.043,1.77,-0.542,0.071,0.429,0.357,1,0,0.798,-0.64,0.731,-0.766,412,0.201,-2.5,-1.033,1942,0.734,0.773,1,0.774,0.513,7,0.451,1,Zimbabwe,2019,yes,2
